gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,R_score,F_score,M_score,RFM_score,CLV_proxy,rfm_cluster,cluster_churn_rate,risk_adjusted_clv,customerID,actual_churn,predicted_churn,churn_probability
Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,5,5,4,554,6333.4,0,0.1603905160390516,5317.5827057182705,1568-BEKZM,0,0,0.028867312898238393
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,5,5,3,553,5430.65,0,0.1603905160390516,4559.625244072524,0562-FGDCR,0,0,0.028818133829630232
Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,5,5,3,553,5522.7,0,0.1603905160390516,4636.911297071129,6283-GITPX,0,0,0.0286755670486135
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,5,5,4,554,6397.6,0,0.1603905160390516,5371.485634588564,5727-MYATE,0,0,0.02866334883821694
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,5,5,4,554,5585.4,0,0.1603905160390516,4689.55481171548,7649-SIJJF,0,0,0.028407041626315542
Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,5,4,3,543,3389.25,2,0.04139715394566624,3248.944695989651,6681-ZSEXG,0,0,0.02820546147677182
Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,5,5,3,553,4677.1,0,0.1603905160390516,3926.937517433752,3200-MNQTF,0,0,0.028199364045208616
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,5,5,3,553,4575.35,0,0.1603905160390516,3841.5072524407256,0769-MURVM,0,0,0.028123083763386673
Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,5,5,4,554,6239.05,0,0.1603905160390516,5238.365550906555,3508-VLHCZ,0,0,0.027997967368660615
Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,0.0,5,1,1,511,0.0,2,0.04139715394566624,0.0,3115-CZMZD,0,0,0.02787661615356378
Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,3,5,1,351,1595.5,2,0.04139715394566624,1529.4508408796896,6096-EGVTU,0,0,0.027797568354404903
Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,5,4,1,541,1090.1,2,0.04139715394566624,1044.9729624838292,8129-GMVGI,0,0,0.02766356955783797
Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,5,5,2,552,1697.7,2,0.04139715394566624,1627.4200517464424,1767-CJKBA,0,0,0.027264140224122796
Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,5,2,1,521,332.5,2,0.04139715394566624,318.73544631306595,7996-BPXHY,0,0,0.02712791892889025
Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,3,5,1,351,1336.35,2,0.04139715394566624,1281.0289133247088,8241-JUIQO,0,0,0.026783893873685585
Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,5,4,4,544,4805.3,0,0.1603905160390516,4034.5754532775454,9220-ZNKJI,0,0,0.026267212687711164
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,5,4,1,541,1188.25,2,0.04139715394566624,1139.059831824062,8711-LOBKY,0,0,0.02621667193634892
Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,5,5,4,554,5526.75,0,0.1603905160390516,4640.311715481172,0123-CRBRT,0,0,0.026019884746761517
Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,5,5,4,554,6632.75,0,0.1603905160390516,5568.91980474198,2990-IAJSV,0,0,0.02562051415827858
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,5,5,4,554,6719.9,0,0.1603905160390516,5642.091771269176,3967-KXAPS,0,0,0.025268886471563827
Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,5,5,4,554,6194.1,0,0.1603905160390516,5200.625104602511,2885-HIJDH,0,0,0.025042918118292252
Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1205.05,5,4,1,541,1205.05,2,0.04139715394566624,1155.1643596377749,7717-BICXI,0,0,0.024969288692746207
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,3,3,1,331,605.25,2,0.04139715394566624,580.1943725743855,1131-ALZWV,0,0,0.024938721640672165
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,5,5,2,552,2763.0,2,0.04139715394566624,2648.619663648124,3511-BFTJW,0,0,0.024889690841076936
Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,5,5,4,554,5215.25,0,0.1603905160390516,4378.773361227336,9073-ZZIAY,0,0,0.024860196094167637
Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,5,5,2,552,1790.8,2,0.04139715394566624,1716.665976714101,9430-NKQLY,0,0,0.02476581939041226
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,5,4,1,541,1191.4,2,0.04139715394566624,1142.0794307891333,2346-LOCWC,0,0,0.024721553711100047
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,3,3,1,331,595.5,2,0.04139715394566624,570.8479948253557,9534-NSXEM,0,0,0.024645634661509666
Male,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,5,5,2,552,1629.2,2,0.04139715394566624,1561.7557567917206,2696-RZVZW,0,0,0.023745283734270053
Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,5,3,2,532,1498.65,2,0.04139715394566624,1436.6101552393275,6064-ZATLR,0,0,0.02363962182392617
Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5550.1,5,5,3,553,5550.1,0,0.1603905160390516,4659.91659693166,3429-IFLEM,0,0,0.02341618349770916
Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,5,1,1,511,106.9,2,0.04139715394566624,102.47464424320829,3717-FDJFU,0,0,0.02332300734220328
Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,5,3,4,534,2471.6,0,0.1603905160390516,2075.17880055788,2245-ADZFJ,0,0,0.02328716144309331
Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,3,5,1,351,1403.1,2,0.04139715394566624,1345.0156532988356,4302-ZYFEL,0,0,0.022972996766044865
Female,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,79.6,4024.2,5,4,4,544,4024.2,0,0.1603905160390516,3378.7564853556482,4717-GHADL,0,0,0.022718231304350647
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,3,5,1,351,1442.65,2,0.04139715394566624,1382.9283958602848,1085-LDWAM,0,0,0.022433857261694164
Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,471.35,5,2,1,521,471.35,2,0.04139715394566624,451.83745148771027,9648-BCHKM,0,0,0.02227100964747636
Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,5,5,3,553,4707.85,0,0.1603905160390516,3952.755509065551,3795-GWTRD,0,0,0.021858405988967954
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,5,5,2,552,1710.9,2,0.04139715394566624,1640.0736093143598,4312-KFRXN,0,0,0.021554816493440536
Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1888.25,5,5,2,552,1888.25,2,0.04139715394566624,1810.0818240620958,2169-RRLFW,0,0,0.02149472268685099
Female,0,No,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,53.15,1183.2,5,3,2,532,1183.2,2,0.04139715394566624,1134.2188874514877,9867-XOBQA,0,0,0.021258907156296143
Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,5,5,4,554,5958.85,0,0.1603905160390516,5003.106973500698,0839-JTCUD,0,0,0.02122486757947861
Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,225.55,5,2,2,522,225.55,2,0.04139715394566624,216.212871927555,9108-EQPNQ,0,0,0.02095040273510673
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,373.5,5,2,1,521,373.5,2,0.04139715394566624,358.03816300129364,5469-NUJUR,0,0,0.020809163643237878
Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,3,5,1,351,1226.45,2,0.04139715394566624,1175.6784605433377,6248-BSHKG,0,0,0.020638975738705087
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,5,2,1,521,419.4,2,0.04139715394566624,402.03803363518756,5495-GPSRW,0,0,0.020318596104102592
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,3,3,1,331,403.15,2,0.04139715394566624,386.4607373868046,2320-TZRRH,0,0,0.019904639058336646
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,6457.15,5,5,4,554,6457.15,0,0.1603905160390516,5421.484379358438,4674-HGNUA,0,0,0.01979412656326392
Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,3,3,1,331,469.65,2,0.04139715394566624,450.2078266494178,6527-PZFPV,0,0,0.019765713547408557
Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,5,5,4,554,5589.45,0,0.1603905160390516,4692.955230125523,7560-QJAVJ,0,0,0.019718465002667773
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,5,5,4,554,6501.35,0,0.1603905160390516,5458.595118549512,2925-VDZHY,0,0,0.019580927800100515
Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,5,5,4,554,6440.25,0,0.1603905160390516,5407.294979079497,8580-QVLOC,1,0,0.018982071513632123
Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,3,5,1,351,1143.8,2,0.04139715394566624,1096.449935316947,1697-LYYYX,0,0,0.01888685996309866
Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,5,2,1,521,161.65,2,0.04139715394566624,154.95815006468305,9030-QGZNL,0,0,0.01878959759543843
Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,5,5,4,554,5398.6,0,0.1603905160390516,4532.715760111576,0379-DJQHR,0,0,0.018787815437477096
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,5,5,2,552,3139.8,2,0.04139715394566624,3009.8212160413973,9286-BHDQG,0,0,0.01857722381949083
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,5,5,4,554,6510.45,0,0.1603905160390516,5466.235564853556,7408-OFWXJ,0,0,0.01850625990323545
Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,3,3,1,331,583.3,2,0.04139715394566624,559.1530401034928,8763-KIAFH,0,0,0.01834181185109774
Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.3,467.15,3,3,1,331,467.15,2,0.04139715394566624,447.811319534282,3125-RAHBV,0,0,0.01816400772789233
Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,5,5,4,554,5708.2,0,0.1603905160390516,4792.658856345885,7998-WNZEM,0,0,0.01811666876973964
Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,3,3,1,331,450.65,2,0.04139715394566624,431.99437257438547,9746-UGFAC,0,0,0.01788898537182643
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,231.45,5,2,1,521,231.45,2,0.04139715394566624,221.86862871927553,6698-OXETB,0,0,0.01773901229118851
Male,0,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,5,3,2,532,857.75,2,0.04139715394566624,822.2415912031048,2335-GSODA,0,0,0.017425281276144927
Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,5,5,3,553,4523.25,0,0.1603905160390516,3797.76359832636,8590-YFFQO,0,0,0.017372511042584415
Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,3,3,1,331,695.85,2,0.04139715394566624,667.0437904269082,3982-JGSFD,0,0,0.0169004469949323
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.35,1847.55,5,5,2,552,1847.55,2,0.04139715394566624,1771.0666882276844,0174-QRVVY,0,0,0.0167986122262059
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,3,3,1,331,525.55,2,0.04139715394566624,503.7937257438551,3985-HOYPM,0,0,0.016747783590303912
Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,5,2,1,521,265.75,2,0.04139715394566624,254.7487063389392,5063-IUOKK,0,0,0.016687531999019293
Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,3,3,1,331,540.05,2,0.04139715394566624,517.693467011643,4709-LKHYG,0,0,0.01653172461024858
Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,3,3,1,331,562.6,2,0.04139715394566624,539.3099611901682,2150-OEGBV,0,0,0.015820198073449063
Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.15,682.15,3,3,1,331,682.15,2,0.04139715394566624,653.9109314359638,5519-TEEUH,0,0,0.01522540227799901
Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,5,2,1,521,144.15,2,0.04139715394566624,138.1826002587322,8314-HTWVE,0,0,0.015197270807052663
Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,3,3,1,331,534.7,2,0.04139715394566624,512.5649417852524,6823-SIDFQ,0,0,0.014999335561023204
Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,3,3,1,331,350.1,2,0.04139715394566624,335.60685640362226,8779-YIQQA,0,0,0.01490369672336225
Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.1,529.5,3,3,1,331,529.5,2,0.04139715394566624,507.58020698576973,8873-TMKGR,0,0,0.01489582734705216
Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,5,4,3,543,3199.0,0,0.1603905160390516,2685.910739191074,2676-SSLTO,0,0,0.01457144948012712
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,5,2,1,521,159.35,2,0.04139715394566624,152.75336351875808,7337-CINUD,0,0,0.01454141542165811
Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,5,5,3,553,4375.8,0,0.1603905160390516,3673.963179916318,3563-SVYLG,0,0,0.01445524957642451
