gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,R_score,F_score,M_score,RFM_score,CLV_proxy,rfm_cluster,cluster_churn_rate,risk_adjusted_clv,customerID,actual_churn,predicted_churn,churn_probability,Churn,churn_flag,tenure_group,rfm_segment,CLV_level,cluster_name,risk_clv_level
Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,5,5,2,552,2006.95,2,0.0387902695595003,1929.0998685075608,8207-VVMYB,0,0,0.0393912582987246,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,3,4,4,344,4345.0,1,0.1615598885793872,3643.0222841225623,5204-HMGYF,0,0,0.0393349405108993,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,5,4,1,541,1057.0,2,0.0387902695595003,1015.998685075608,1862-QRWPE,0,0,0.0393001169491899,No,0,25-48,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,883.35,5,4,1,541,883.35,2,0.0387902695595003,849.0846153846154,2230-XTUWL,0,0,0.0391442501704293,No,0,25-48,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9,5,5,2,552,1789.9,2,0.0387902695595003,1720.4692965154504,5334-AFQJB,0,0,0.0389946401868342,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,28.3,3,1,1,311,28.3,0,0.4340855106888361,16.015380047505936,6598-RFFVI,1,0,0.0386368217090267,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,5,5,4,554,6301.7,1,0.1615598885793872,5283.598050139276,6701-YVNQG,0,0,0.0377795346055905,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1051.9,5,4,1,541,1051.9,2,0.0387902695595003,1011.0965154503616,3646-ITDGM,0,0,0.0375918748168136,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,5,5,4,554,6151.9,1,0.1615598885793872,5157.999721448467,9339-FIIJL,0,0,0.0373678651383178,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,5,5,4,554,6637.9,1,0.1615598885793872,5565.481615598886,1227-UDMZR,0,0,0.0372284839651769,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,5,5,4,554,5991.05,1,0.1615598885793872,5023.136629526463,2987-BJXIK,0,0,0.0369006986015471,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,3,1,1,311,52.05,0,0.4340855106888361,29.455849168646075,8909-BOLNL,0,0,0.036812431328673,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1185.95,5,4,1,541,1185.95,2,0.0387902695595003,1139.9466798159106,6625-FLENO,0,0,0.0360241543119395,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.15,4254.1,5,5,3,553,4254.1,1,0.1615598885793872,3566.8080779944294,2954-PIBKO,0,0,0.0360236173543872,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,3,1,1,311,68.2,0,0.4340855106888361,38.59536817102138,5619-XZZKR,0,0,0.0360051127057714,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,5,4,1,541,1070.25,2,0.0387902695595003,1028.7347140039446,6340-DACFT,0,0,0.0356444659149265,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.25,1841.2,5,5,2,552,1841.2,2,0.0387902695595003,1769.779355687048,1926-QUZNN,0,0,0.0354855896299655,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,5,3,3,533,1414.2,2,0.0387902695595003,1359.3428007889547,4500-HKANN,0,0,0.0354184299032956,No,0,13-24,Others,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,5,5,2,552,1554.9,2,0.0387902695595003,1494.585009861933,6370-ZVHDV,0,0,0.0353305022768693,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,5,4,1,541,1028.75,2,0.0387902695595003,988.844510190664,1574-DYCWE,0,0,0.0351753953835261,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,5,5,2,552,1776.0,2,0.0387902695595003,1707.1084812623274,6917-FIJHC,0,0,0.0349754402767201,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,5,5,3,553,4811.6,1,0.1615598885793872,4034.238440111421,8338-QIUNR,0,0,0.0335767222752542,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,280.0,5,2,2,522,280.0,2,0.0387902695595003,269.1387245233399,7492-TAFJD,0,0,0.032262184641982,No,0,0-12,New Customers,Low CLV,Low-Value Stable,Low
Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.85,1128.1,5,4,1,541,1128.1,2,0.0387902695595003,1084.3406969099276,7114-AEOZE,0,0,0.0320653723827867,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.55,5,5,3,553,4447.55,1,0.1615598885793872,3729.0043175487463,3948-KXDUF,0,0,0.0318180021430173,No,0,49-72,Others,High CLV,High-Value Stable,High
Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1093.0,5,4,1,541,1093.0,2,0.0387902695595003,1050.602235371466,2525-GVKQU,0,0,0.0317866904707788,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,18.8,3,1,1,311,18.8,0,0.4340855106888361,10.63919239904988,2967-MXRAV,0,0,0.0315218738281938,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,5,4,1,541,1153.25,2,0.0387902695595003,1108.5151216305062,2075-PUEPR,0,0,0.0312752823368371,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,5,5,2,552,2434.45,2,0.0387902695595003,2340.017028270874,3884-UEBXB,0,0,0.031267748670916,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,High
Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,1343.4,3,5,1,351,1343.4,2,0.0387902695595003,1291.2891518737672,0052-YNYOT,0,0,0.0311997669533417,No,0,49-72,Others,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,5,4,1,541,1090.6,2,0.0387902695595003,1048.2953320184088,0040-HALCW,0,0,0.0311613864280701,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),74.0,4868.4,5,5,3,553,4868.4,1,0.1615598885793872,4081.861838440111,3470-OBUET,0,0,0.0310629301635579,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,5,5,2,552,1697.7,2,0.0387902695595003,1631.8457593688363,1767-CJKBA,0,0,0.0308434706456027,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,20.4,3,1,1,311,20.4,0,0.4340855106888361,11.544655581947742,2239-CFOUJ,0,0,0.0306740666501331,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,5,5,3,553,4575.35,1,0.1615598885793872,3836.156963788301,0769-MURVM,0,0,0.0302497133586686,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,3,1,1,311,35.9,0,0.4340855106888361,20.31633016627078,4464-JCOLN,1,0,0.0296425363901824,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4677.1,5,5,3,553,4677.1,1,0.1615598885793872,3921.468245125349,3200-MNQTF,0,0,0.0295289023666553,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,5,2,2,522,521.0,2,0.0387902695595003,500.7902695595003,6434-TTGJP,0,0,0.0293963141217142,No,0,0-12,New Customers,Low CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,5,5,3,553,5165.7,1,0.1615598885793872,4331.130083565459,3913-FCUUW,0,0,0.028992611744596,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,5,5,4,554,5585.4,1,0.1615598885793872,4683.023398328691,7649-SIJJF,0,0,0.0288554787608415,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,5,5,4,554,6333.4,1,0.1615598885793872,5310.176601671309,1568-BEKZM,0,0,0.0288020383884041,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,5,4,1,541,1090.1,2,0.0387902695595003,1047.8147271531886,8129-GMVGI,0,0,0.0286722426756294,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,3,1,1,311,38.25,0,0.4340855106888361,21.646229216152012,5857-XRECV,0,0,0.0283022978469325,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,5522.7,5,5,3,553,5522.7,1,0.1615598885793872,4630.4532033426185,6283-GITPX,0,0,0.028079820718563,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,5,5,4,554,6397.6,1,0.1615598885793872,5364.004456824513,5727-MYATE,0,0,0.0279638245084322,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,5,5,4,554,6239.05,1,0.1615598885793872,5231.069777158775,3508-VLHCZ,0,0,0.0278911203525428,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,3,5,1,351,1539.75,2,0.0387902695595003,1480.0226824457593,5324-KTGCG,0,0,0.027812062959389,No,0,49-72,Others,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.55,2471.6,5,3,4,534,2471.6,1,0.1615598885793872,2072.2885793871865,2245-ADZFJ,0,0,0.0276696824060061,No,0,25-48,Others,Medium CLV,High-Value Stable,Medium
Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,5,5,4,554,5526.75,1,0.1615598885793872,4633.848885793872,0123-CRBRT,0,0,0.0276528099545423,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,5,4,4,544,4805.3,1,0.1615598885793872,4028.956267409471,9220-ZNKJI,0,0,0.0273473307180331,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,5,5,3,553,5430.65,1,0.1615598885793872,4553.274791086351,0562-FGDCR,0,0,0.0273119591596374,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,5,5,2,552,1790.8,2,0.0387902695595003,1721.3343852728467,9430-NKQLY,0,0,0.0270747841926611,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,3,5,1,351,1336.35,2,0.0387902695595003,1284.5126232741616,8241-JUIQO,0,0,0.0268456667624381,No,0,49-72,Others,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,5,5,4,554,5215.25,1,0.1615598885793872,4372.674791086351,9073-ZZIAY,0,0,0.0268204701922599,No,0,49-72,High Value Loyal,High CLV,High-Value Stable,High
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,5,4,1,541,1188.25,2,0.0387902695595003,1142.1574621959237,8711-LOBKY,0,0,0.0265684864157705,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,5,5,2,552,2763.0,2,0.0387902695595003,2655.8224852071003,3511-BFTJW,0,0,0.0264870633318981,No,0,49-72,Stable Low Value,High CLV,Low-Value Stable,High
Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,3,5,1,351,1595.5,2,0.0387902695595003,1533.610124917817,6096-EGVTU,0,0,0.0264223077453878,No,0,49-72,Others,Medium CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,332.5,5,2,1,521,332.5,2,0.0387902695595003,319.6022353714661,7996-BPXHY,0,0,0.0263274130368766,No,0,13-24,New Customers,Low CLV,Low-Value Stable,Low
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,5,4,1,541,1191.4,2,0.0387902695595003,1145.1852728468114,2346-LOCWC,0,0,0.0258962398284518,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,3,3,1,331,605.25,2,0.0387902695595003,581.7721893491124,1131-ALZWV,0,0,0.0255243215568884,No,0,13-24,Others,Low CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,5,2,2,522,825.4,2,0.0387902695595003,793.3825115055884,0056-EPFBG,0,0,0.0252836592924715,No,0,13-24,New Customers,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,5,3,3,533,2278.75,2,0.0387902695595003,2190.3566732412887,0513-RBGPE,0,0,0.0252574349909614,No,0,25-48,Others,Medium CLV,Low-Value Stable,Medium
Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1205.05,5,4,1,541,1205.05,2,0.0387902695595003,1158.305785667324,7717-BICXI,0,0,0.0252252855860558,No,0,49-72,Stable Low Value,Medium CLV,Low-Value Stable,Medium
Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,3,3,1,331,595.5,2,0.0387902695595003,572.4003944773175,9534-NSXEM,0,0,0.0251549616088379,No,0,25-48,Others,Low CLV,Low-Value Stable,Medium
Female,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.55,217.5,5,1,2,512,217.5,0,0.4340855106888361,123.08640142517814,7816-VGHTO,0,0,0.0251370129842829,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25,0.0,5,1,1,511,0.0,2,0.0387902695595003,0.0,3115-CZMZD,0,0,0.0250480398768102,No,0,0-12,New Customers,Low CLV,Low-Value Stable,Low
